# Wordlist

# DATA
ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS
8334	wash (clothing)	Bangime	pùɡá	p u ˨ ɡ a ˦	DB,SW	t u ˦ r aː ˨
8338	wash (clothing)	Bunoge	múndɛ̀	m u ˦ n d ɛ ˨	DB,SW	
8339	wash (clothing)	Dogul_Dom	mɔ̀gɛ́	m ɔ ˨ ɡ ɛ ˦	DB,SW	
8340	wash (clothing)	Gourou	súmó	s u ˦ m o ˦	DB,SW	
8341	wash (clothing)	Jamsay_Douentza	súmó	s u ˦ m o ˦	DB,SW	
8343	wash (clothing)	Mombo	mɔ́gɛ́	m ɔ ˦ ɡ ɛ ˦	DB,SW	
8344	wash (clothing)	Najamba	mɔ̀gɛ́	m ɔ ˨ ɡ ɛ ˦	DB,SW	
8345	wash (clothing)	Nanga	mɔ̀gɔ́	m ɔ ˨ ɡ ɔ ˦	DB,SW	
8346	wash (clothing)	Penange	mɔ́gɛ́	m ɔ ˦ ɡ ɛ ˦	DB,SW	
8347	wash (clothing)	Perge_Tegu	súmbɔ́	s u ˦ m b ɔ ˦	DB,SW	
8349	wash (clothing)	Tiranige	mɔ́gɔ́	m ɔ ˦ ɡ ɔ ˦	DB,SW	
8350	wash (clothing)	Togo_Kan	súmɔ́	s u ˦ m ɔ ˦	DB,SW	
8351	wash (clothing)	Tommo_So	mɔ̀gɔ́	m ɔ ˨ ɡ ɔ ˦	DB,SW	
8352	wash (clothing)	Toro_Tegu	mɔ̀gɔ́	m ɔ ˨ ɡ ɔ ˦	DB,SW	m ɔ ˨ ɡ u ˦
8354	wash (clothing)	Yanda_Dom	mɔ̀gàlí	m ɔ ˨ ɡ a ˨ l i ˦	DB,SW	m ɔ ˨ ɡ ɔ ˦
8356	wash (clothing)	Yorno_So	súmɔ́	s u ˦ m ɔ ˦	DB,SW	
8357	wash (clothing)	Donno_So	mɔ̀gɔ́	m ɔ ˨ ɡ ɔ ˦	DB,SW	m ɔ ˦ ɡ ɛ ˨
8336	wash (clothing)	Bankan_Tey	súkó	s u ˦ k o ˦	DB,SW	
8337	wash (clothing)	Ben_Tey	mɔ̀ɣɔ́	m ɔ ˨ ɣ ɔ ˦	DB,SW	
#
8360	water	Bangime	ɥíɛ̀	ɥ i ˦ ɛ ˨	DB,LJ,SW	
8361	water	Bankan_Tey	nî:	n iː ˥˩	DB,LJ,SW	
8362	water	Ben_Tey	nî:	n iː ˥˩	DB,LJ,SW	
8363	water	Bunoge	gɔ́	ɡ ɔ ˦	DB,LJ,SW	
8364	water	Dogul_Dom	ʔɲ́ì	ʔ ɲ ˦ i ˨	DB,LJ,SW	ʔ ɲ ˦ u ˨
8366	water	Gourou	ní:	n iː ˦	DB,LJ,SW	
8367	water	Jamsay_Douentza	ní:	n iː ˦	DB,LJ,SW	
8369	water	Mombo	mî:	m iː ˥˩	DB,LJ,SW	
8370	water	Najamba	ínjé	i ˦ n dʒ e ˦	DB,LJ,SW	i ˦ ŋ ɡ e ˦
8372	water	Nanga	nî:	n iː ˥˩	DB,LJ,SW	
8373	water	Penange	mì:	m iː ˨	DB,LJ,SW	
8374	water	Perge_Tegu	ní:	n iː ˦	DB,LJ,SW	
8376	water	Tebul_Ure	ínjé	i ˦ n dʒ e ˦	DB,LJ,SW	
8377	water	Tiranige	mí:	m iː ˦	DB,LJ,SW	
8378	water	Togo_Kan	dí:	d iː ˦	DB,LJ,SW	
8379	water	Tommo_So	díí	d iː ˦	DB,LJ,SW	
8381	water	Toro_Tegu	ní	n i ˦	DB,LJ,SW	
8382	water	Yanda_Dom	ínjú	i ˦ n dʒ u ˦	DB,LJ,SW	
8383	water	Yorno_So	dǐ:	d iː ˩˥	DB,LJ,SW	
8384	water	Donno_So	dî:	d iː ˥˩	DB,LJ,SW	
#
8418	weep (verb only)	Bangime	ʒíí	ʒ iː ˦	DB,LJ	
8419	weep (verb only)	Bankan_Tey	yɔ́	j ɔ ˦	DB,LJ	
8420	weep (verb only)	Ben_Tey	yɔ́	j ɔ ˦	DB,LJ	
8421	weep (verb only)	Bunoge	pê:	p eː ˥˩	DB,LJ	
8422	weep (verb only)	Gourou	ɛ́:ⁿ	ɛ̃ː ˦	DB,LJ	
8423	weep (verb only)	Jamsay_Douentza	ɛ̌:ⁿ	ɛ̃ː ˩˥	DB,LJ	p eː ˦
8426	weep (verb only)	Mombo	wɛ́:	w ɛː ˦	DB,LJ	
8427	weep (verb only)	Najamba	ɲɛ́	ɲ ɛ ˦	DB,LJ	ɲ ɛ ˨
8429	weep (verb only)	Nanga	kóyó	k o ˦ j o ˦	DB,LJ	
8430	weep (verb only)	Penange	wwɛ́:	w w ɛː ˦	DB,LJ	
8431	weep (verb only)	Perge_Tegu	kóyó	k o ˦ j o ˦	DB,LJ	
8433	weep (verb only)	Tiranige	kɔ́mɔ́	k ɔ ˦ m ɔ ˦	DB,LJ	
8434	weep (verb only)	Togo_Kan	kɔ́:ⁿ	k ɔ̃ː ˦	DB,LJ	
8435	weep (verb only)	Tommo_So	píyé	p i ˦ j e ˦	DB,LJ	
8436	weep (verb only)	Toro_Tegu	yɛ́	j ɛ ˦	DB,LJ	j i ˦ // p e ˦ // p i ˦
8440	weep (verb only)	Yanda_Dom	yálì	j a ˦ l i ˨	DB,LJ	j ɛ ˦
8442	weep (verb only)	Yorno_So	yé:	j eː ˦	DB,LJ	p iː ˦
8444	weep (verb only)	Dogul_Dom	yɛ̂:	j ɛː ˥˩	DB,LJ	
8445	weep (verb only)	Donno_So	yǎ:	j aː ˩˥	DB,LJ	j a ˦ j ˨
#
8447	wet (adjective)	Bangime	m múⁿ	m # m ũ ˦	DB,SW	
8448	wet (adjective)	Bankan_Tey	ɔ̀rúm	ɔ ˨ r u ˦ m	DB,SW	
8449	wet (adjective)	Ben_Tey	ɔ̀rú	ɔ ˨ r u ˦	DB,SW	
8450	wet (adjective)	Bunoge	tɛ̀mbɛ̀	t ɛ ˨ m b ɛ ˨	DB,SW	
8451	wet (adjective)	Dogul_Dom	ólùgù	o ˦ l u ˨ ɡ u ˨	DB,SW	
8452	wet (adjective)	Jamsay_Douentza	tɛ̌m	t ɛ ˩˥ m	DB,SW	
8454	wet (adjective)	Mombo	ɛ́mbɛ́	ɛ ˦ m b ɛ ˦	DB,SW	
8455	wet (adjective)	Najamba	tèmbê:	t e ˨ m b eː ˥˩	DB,SW	t e ˨ m b oː ˥˩
8457	wet (adjective)	Nanga	ɔ̀rí	ɔ ˨ r i ˦	DB,SW	t ɛ ˦ m b i ˦ j j ɛ ˦
8463	wet (adjective)	Tiranige	ɛ́wⁿ	ɛ ˦ w̃	DB,SW	s o ˦ m b e ˦ s a ˦
8470	wet (adjective)	Donno_So	ɔ̀lú	ɔ ˨ l u ˦	DB,SW	
8459	wet (adjective)	Penange	ɛ̀mbɛ̀	ɛ ˨ m b ɛ ˨	DB,SW	
8460	wet (adjective)	Perge_Tegu	ɔ̀rú	ɔ ˨ r u ˦	DB,SW	t ɛ ˦ m b i ˦ j ɛ ˦ s a ˨
8465	wet (adjective)	Togo_Kan	ɔ̀rú	ɔ ˨ r u ˦	DB,SW	
8466	wet (adjective)	Tommo_So	ɛ́nníyáádɛ̀	ɛ ˦ n n i ˦ j aː ˦ d ɛ ˨	DB,SW	
8467	wet (adjective)	Toro_Tegu	ɔ̀tú	ɔ ˨ t u ˦	DB,SW	
8468	wet (adjective)	Yanda_Dom	ɔ̀l	ɔ ˨ l	DB,SW	
8469	wet (adjective)	Yorno_So	ɔ̌l	ɔ ˩˥ l	DB,SW	
#
8473	what?	Bankan_Tey	ǹjé	n ˨ dʒ e ˦	DB,LJ,SW	
8476	what?	Dogul_Dom	ŋ̀gó	ŋ ˨ ɡ o ˦	DB,LJ,SW	
8477	what?	Jamsay_Douentza	ìɲé	i ˨ ɲ e ˦	DB,LJ,SW	
8482	what?	Penange	njɛ̀	n dʒ ɛ ˨	DB,LJ,SW	
8483	what?	Perge_Tegu	ìnjé	i ˨ n dʒ e ˦	DB,LJ,SW	
8484	what?	Tebul_Ure	ìnjé	i ˨ n dʒ e ˦	DB,LJ,SW	tʃ i ˨ n dʒ e ˦
8486	what?	Tiranige	ndégé	n d e ˦ ɡ e ˦	DB,LJ,SW	
8487	what?	Togo_Kan	ìŋé	i ˨ ŋ e ˦	DB,LJ,SW	
8488	what?	Tommo_So	ńjɛ́	n ˦ dʒ ɛ ˦	DB,LJ,SW	
8489	what?	Toro_Tegu	yé	j e ˦	DB,LJ,SW	
8490	what?	Yanda_Dom	cìʔə̀ɲè	tʃ i ˨ ʔ ə ˨ ɲ e ˨	DB,LJ,SW	ʔ ə ˨ ɲ e ˨
8492	what?	Yorno_So	ǹjɛ́	n ˨ dʒ ɛ ˦	DB,LJ,SW	
8493	what?	Donno_So	ìnjú	i ˨ n dʒ u ˦	DB,LJ,SW	i ˨ n dʒ eː ˥˩
8472	what?	Bangime	nɛ́ ʃìⁿ	n ɛ ˦ # ʃ ĩ ˨	DB,LJ,SW	
8475	what?	Bunoge	ʔèbégè	ʔ e ˨ b e ˦ ɡ e ˨	DB,LJ,SW	
8478	what?	Mombo	ínjè	i ˦ n dʒ e ˨	DB,LJ,SW	
8479	what?	Najamba	yèŋgé	j e ˨ ŋ ɡ e ˦	DB,LJ,SW	
8481	what?	Nanga	ǹɲɛ́	n ˨ ɲ ɛ ˦	DB,LJ,SW	k ɔ ˨ ɲ ɛ ˦
8474	what?	Ben_Tey	ǹjé	n ˨ dʒ e ˦	DB,LJ,SW	
#
8521	when? (e.g. what day?)	Bankan_Tey	tù àŋgú ɲâŋ	t u ˨ # a ˨ ŋ ɡ u ˦ # ɲ a ˥˩ ŋ	DB	
8522	when? (e.g. what day?)	Ben_Tey	àŋgú sú wò	a ˨ ŋ ɡ u ˦ # s u ˦ # w o ˨	DB	
8523	when? (e.g. what day?)	Bunoge	nà náŋgà	n a ˨ # n a ˦ ŋ ɡ a ˨	DB	
8524	when? (e.g. what day?)	Jamsay_Douentza	dògùrù yɔ́kkɔ̀ lè	d o ˨ ɡ u ˨ r u ˨ # j ɔ ˦ k k ɔ ˨ # l e ˨	DB	j a ˨ ŋ a ˦ r̃ a ˨
8527	when? (e.g. what day?)	Mombo	gè:dènì mómbó	ɡ eː ˨ d e ˨ n i ˨ # m o ˦ m b o ˦	DB	
8528	when? (e.g. what day?)	Najamba	àŋgí sárà	a ˨ ŋ ɡ i ˦ # s a ˦ r a ˨	DB	
8529	when? (e.g. what day?)	Nanga	àŋgú tû: gò	a ˨ ŋ ɡ u ˦ # t uː ˥˩ # ɡ o ˨	DB	
8530	when? (e.g. what day?)	Perge_Tegu	yǎw dógùrù	j a ˩˥ w # d o ˦ ɡ u ˨ r u ˨	DB	
8531	when? (e.g. what day?)	Tebul_Ure	à:rⁿá	aː ˨ r̃ a ˦	DB	
8532	when? (e.g. what day?)	Tiranige	ánáŋgà	a ˦ n a ˦ ŋ ɡ a ˨	DB	d e ˨ j̃ # a ˦ r i ˦
8534	when? (e.g. what day?)	Togo_Kan	yǎ: dógùrù	j aː ˩˥ # d o ˦ ɡ u ˨ r u ˨	DB	
8535	when? (e.g. what day?)	Tommo_So	bày yàgú	b a ˨ j # j a ˨ ɡ u ˦	DB	b a ˨ j # j aː ˨ n a ˦
8537	when? (e.g. what day?)	Toro_Tegu	yàgá túwⁿɔ̀	j a ˨ ɡ a ˦ # t u ˦ w̃ ɔ ˨	DB	j a ˨ ɡ a ˦ # tʃ ɛ ˦ l a ˨
8539	when? (e.g. what day?)	Yanda_Dom	à:rⁿà	aː ˨ r̃ a ˨	DB	aː ˨ r̃ a ˨ # ɡ a ˦
8541	when? (e.g. what day?)	Yorno_So	bày yǎ:rⁿà	b a ˨ j # j aː ˩˥ r̃ a ˨	DB	b a ˨ j # j ɔ ˨ ɡ ɔː ˩˥
8543	when? (e.g. what day?)	Dogul_Dom	á:nà:	aː ˦ n aː ˨	DB	
#
8545	where? (location)	Bangime	kóté	k o ˦ t e ˦	DB,SW	
8546	where? (location)	Bankan_Tey	ǎnnì	a ˩˥ n n i ˨	DB,SW	
8547	where? (location)	Ben_Tey	ándá:	a ˦ n d aː ˦	DB,SW	
8548	where? (location)	Bunoge	nálò	n a ˦ l o ˨	DB,SW	
8549	where? (location)	Dogul_Dom	àŋá	a ˨ ŋ a ˦	DB,SW	
8550	where? (location)	Jamsay_Douentza	yɔ̌: lé	j ɔː ˩˥ # l e ˦	DB,SW	
8552	where? (location)	Mombo	mándà	m a ˦ n d a ˨	DB,SW	
8553	where? (location)	Najamba	ǎǹ	a ˩˥ n ˨	DB,SW	a ˨ n iː ˥˩
8555	where? (location)	Nanga	àrⁿáŋá	a ˨ r̃ a ˦ ŋ a ˦	DB,SW	
8556	where? (location)	Penange	mbá	m b a ˦	DB,SW	
8557	where? (location)	Perge_Tegu	yǎw	j a ˩˥ w	DB,SW	
8558	where? (location)	Tebul_Ure	àndí	a ˨ n d i ˦	DB,SW	
8559	where? (location)	Tiranige	àná	a ˨ n a ˦	DB,SW	
8560	where? (location)	Togo_Kan	ya᷈:	j aː ˧˦˧	DB,SW	
8561	where? (location)	Tommo_So	yàbáá	j a ˨ b aː ˦	DB,SW	j a ˨ ɡ u ˦ # n ɛ
8563	where? (location)	Toro_Tegu	yàgá	j a ˨ ɡ a ˦	DB,SW	
8564	where? (location)	Yanda_Dom	àmbá:	a ˨ m b aː ˦	DB,SW	
8565	where? (location)	Yorno_So	yàbá:	j a ˨ b aː ˦	DB,SW	j ɔ ˨ ɡ ɔː ˩˥ # n ɛ ˨
8567	where? (location)	Donno_So	yɔ̀gɔ́ rà:	j ɔ ˨ ɡ ɔ ˦ # r aː ˨	DB,SW	
#
8569	which?	Bankan_Tey	àŋgú	a ˨ ŋ ɡ u ˦	DB	
8570	which?	Ben_Tey	àŋgú kù be᷈:	a ˨ ŋ ɡ u ˦ # k u ˨ # b eː ˧˦˧	DB	a ˨ ŋ ɡ u ˦ # k u ˦ m ˨ // a ˨ ŋ ɡ u ˥˩ m
8573	which?	Bunoge	nà	n a ˨	DB	
8574	which?	Dogul_Dom	ágí	a ˦ ɡ i ˦	DB	
8575	which?	Jamsay_Douentza	yɔ́kkɔ̀	j ɔ ˦ k k ɔ ˨	DB	
8578	which?	Mombo	mómbó	m o ˦ m b o ˦	DB	
8579	which?	Najamba	àŋgú	a ˨ ŋ ɡ u ˦	DB	
8580	which?	Nanga	àŋgú	a ˨ ŋ ɡ u ˦	DB	
8581	which?	Penange	wèn	w e ˨ n	DB	
8582	which?	Perge_Tegu	yǎwkɔ̀	j a ˩˥ w k ɔ ˨	DB	
8583	which?	Tebul_Ure	àgú	a ˨ ɡ u ˦	DB	
8584	which?	Tiranige	árí	a ˦ r i ˦	DB	
8585	which?	Togo_Kan	yǎ:kɔ́	j aː ˩˥ k ɔ ˦	DB	
8586	which?	Tommo_So	yàgú	j a ˨ ɡ u ˦	DB	
8587	which?	Toro_Tegu	yàgásì	j a ˨ ɡ a ˦ s i ˨	DB	
8588	which?	Yanda_Dom	àŋgó	a ˨ ŋ ɡ o ˦	DB	
8589	which?	Yorno_So	yɔ̀gɔ̌:	j ɔ ˨ ɡ ɔː ˩˥	DB	
8590	which?	Donno_So	yɔ̀gɔ́	j ɔ ˨ ɡ ɔ ˦	DB	
#
8592	white, light-colored	Bangime	sìjɔ̀ⁿ	s i ˨ dʒ ɔ̃ ˨	DB,SW	s i ˨ m a ˦
8594	white, light-colored	Bankan_Tey	píndɛ́	p i ˦ n d ɛ ˦	DB,SW	
8595	white, light-colored	Ben_Tey	pílɛ́	p i ˦ l ɛ ˦	DB,SW	p i ˦ l ɛ ˦ j ɛ ˨ // p i ˦ l ɛ ˦ m
8598	white, light-colored	Bunoge	sìmà	s i ˨ m a ˨	DB,SW	
8599	white, light-colored	Dogul_Dom	pílàŋ	p i ˦ l a ˨ ŋ	DB,SW	
8600	white, light-colored	Gourou	pírú	p i ˦ r u ˦	DB,SW	
8601	white, light-colored	Jamsay_Douentza	pírú	p i ˦ r u ˦	DB,SW	
8603	white, light-colored	Mombo	tómbò	t o ˦ m b o ˨	DB,SW	
8604	white, light-colored	Najamba	pílɛ̀	p i ˦ l ɛ ˨	DB,SW	p i ˦ l ɛ ˨ ŋ ɡ o ˨
8606	white, light-colored	Nanga	pírí	p i ˦ r i ˦	DB,SW	
8607	white, light-colored	Penange	tòmbò	t o ˨ m b o ˨	DB,SW	
8608	white, light-colored	Perge_Tegu	pírí	p i ˦ r i ˦	DB,SW	
8610	white, light-colored	Tebul_Ure	pílɛ́:	p i ˦ l ɛː ˦	DB,SW	p i ˥˩ l ɡ ɔ ˦ // p i ˦ l m b ɔ ˦
8613	white, light-colored	Tiranige	púlɛ́	p u ˦ l ɛ ˦	DB,SW	
8614	white, light-colored	Togo_Kan	pírí	p i ˦ r i ˦	DB,SW	
8615	white, light-colored	Tommo_So	pílú	p i ˦ l u ˦	DB,SW	
8616	white, light-colored	Toro_Tegu	pírú	p i ˦ r u ˦	DB,SW	
8617	white, light-colored	Yanda_Dom	pílɛ́	p i ˦ l ɛ ˦	DB,SW	
8618	white, light-colored	Yorno_So	píl	p i ˦ l	DB,SW	
8619	white, light-colored	Donno_So	pílù	p i ˦ l u ˨	DB,SW	
#
8621	who?	Bangime	já	dʒ a ˦	DB,LJ,SW	
8622	who?	Bankan_Tey	ǎm	a ˩˥ m	DB,LJ,SW	
8623	who?	Ben_Tey	ǎm	a ˩˥ m	DB,LJ,SW	
8624	who?	Bunoge	ʔà:yè	ʔ aː ˨ j e ˨	DB,LJ,SW	
8625	who?	Dogul_Dom	ámí	a ˦ m i ˦	DB,LJ,SW	
8626	who?	Jamsay_Douentza	ǎ:	aː ˩˥	DB,LJ,SW	i ˨ l aː ˦
8628	who?	Mombo	á:	aː ˦	DB,LJ,SW	
8629	who?	Najamba	ǎm	a ˩˥ m	DB,LJ,SW	
8630	who?	Nanga	ǎŋ	a ˩˥ ŋ	DB,LJ,SW	
8631	who?	Penange	à:	aː ˨	DB,LJ,SW	
8632	who?	Perge_Tegu	ǎ:	aː ˩˥	DB,LJ,SW	
8633	who?	Tebul_Ure	àḿ	a ˨ m ˦	DB,LJ,SW	
8634	who?	Tiranige	à:	aː ˨	DB,LJ,SW	
8635	who?	Togo_Kan	ǎ:	aː ˩˥	DB,LJ,SW	
8636	who?	Tommo_So	áá	aː ˦	DB,LJ,SW	
8637	who?	Toro_Tegu	àyé	a ˨ j e ˦	DB,LJ,SW	
8638	who?	Yanda_Dom	àm	a ˨ m	DB,LJ,SW	
8639	who?	Yorno_So	ǎ:	aː ˩˥	DB,LJ,SW	
8640	who?	Donno_So	a᷈:	aː ˧˦˧	DB,LJ,SW	
#
8642	why?	Bankan_Tey	ǹjé déŋgèy	n ˨ dʒ e ˦ # d e ˦ ŋ ɡ e ˨ j	DB	
8643	why?	Ben_Tey	ǹjé gǐn	n ˨ dʒ e ˦ # ɡ i ˩˥ n	DB	n ˨ dʒ e ˦ # ɡ u ˩˥ n
8645	why?	Bunoge	ʔèbégè dà	ʔ e ˨ b e ˦ ɡ e ˨ # d a ˨	DB	
8646	why?	Dogul_Dom	ǹgólàŋ	n ˨ ɡ o ˦ l a ˨ ŋ	DB	
8647	why?	Jamsay_Douentza	ìɲé	i ˨ ɲ e ˦	DB	i ˨ ɲ e ˦ # dʒ ɛ ˦
8649	why?	Mombo	íŋgyá nâw	i ˦ ŋ ɡ j a ˦ # n a ˥˩ w	DB	
8650	why?	Najamba	yèŋgé nɛ̀n	j e ˨ ŋ ɡ e ˦ # n ɛ ˨ n	DB	
8651	why?	Nanga	kɔ̀ɲɛ́ dɛ̀rⁿí	k ɔ ˨ ɲ ɛ ˦ # d ɛ ˨ r̃ i ˦	DB	n ˨ ɲ ɛ ˦ # d ɛ ˨ r̃ i ˦
8653	why?	Penange	njɛ́ nâm:	n dʒ ɛ ˦ # n a ˥˩ m ː	DB	n dʒ ɛ ˦ # n a ˦ m u ˨
8655	why?	Perge_Tegu	ìnjé jɛ́	i ˨ n dʒ e ˦ # dʒ ɛ ˦	DB	
8656	why?	Tebul_Ure	ìnjé dùgò	i ˨ n dʒ e ˦ # d u ˨ ɡ o ˨	DB	i ˨ n dʒ e ˦ # k a ˨ n d a ˨
8658	why?	Tiranige	ndégé dàgà	n d e ˦ ɡ e ˦ # d a ˨ ɡ a ˨	DB	
8659	why?	Togo_Kan	ìŋé gɛ̀:	i ˨ ŋ e ˦ # ɡ ɛː ˨	DB	
8660	why?	Tommo_So	ńjɛ́ díɛ́	n ˦ dʒ ɛ ˦ # d i ˦ ɛ ˦	DB	
8661	why?	Toro_Tegu	èsé kà:	e ˨ s e ˦ # k aː ˨	DB	e ˨ s e ˦ # k aː ˨ w a ˨ // i ˨ s e ˦ # k aː ˨ // j e ˦ # d e ˨
8665	why?	Yanda_Dom	cìʔə̀ɲè dán	tʃ i ˨ ʔ ə ˨ ɲ e ˨ # d a ˦ n	DB	ʔ ə ˨ ɲ e ˨ # d a ˦ n // ʔ ə ˨ ɲ e ˨ # n iː ˥˩
8668	why?	Yorno_So	ǹjɛ́ dɛ̀:	n ˨ dʒ ɛ ˦ # d ɛː ˨	DB	
8669	why?	Donno_So	ìnjú	i ˨ n dʒ u ˦	DB	
#
8670	wide (passageway)	Bangime	téŋɡò	t e ˦ ŋ ɡ o ˨	DB,LJ,SW	
8671	wide (passageway)	Bankan_Tey	káwⁿáwⁿ	k a ˦ w̃ a ˦ w̃	DB,LJ,SW	
8672	wide (passageway)	Ben_Tey	káwàw	k a ˦ w a ˨ w	DB,LJ,SW	
8673	wide (passageway)	Bunoge	bàmbà	b a ˨ m b a ˨	DB,LJ,SW	
8674	wide (passageway)	Jamsay_Douentza	wá:	w aː ˦	DB,LJ,SW	
8675	wide (passageway)	Mombo	bámbá	b a ˦ m b a ˦	DB,LJ,SW	
8676	wide (passageway)	Najamba	wàyáŋgé	w a ˨ j a ˦ ŋ ɡ e ˦	DB,LJ,SW	w a ˨ j ɛː ˦
8678	wide (passageway)	Nanga	gâw	ɡ a ˥˩ w	DB,LJ,SW	
8679	wide (passageway)	Penange	bámbá	b a ˦ m b a ˦	DB,LJ,SW	
8680	wide (passageway)	Perge_Tegu	wáy	w a ˦ j	DB,LJ,SW	
8682	wide (passageway)	Tebul_Ure	wàyɛ́	w a ˨ j ɛ ˦	DB,LJ,SW	w a ˩˥ j ɡ ɔ ˦
8684	wide (passageway)	Tiranige	báy	b a ˦ j	DB,LJ,SW	
8685	wide (passageway)	Togo_Kan	wá:	w aː ˦	DB,LJ,SW	
8686	wide (passageway)	Tommo_So	wánnú	w a ˦ n n u ˦	DB,LJ,SW	
8687	wide (passageway)	Toro_Tegu	pótó	p o ˦ t o ˦	DB,LJ,SW	
8688	wide (passageway)	Yanda_Dom	wàyⁿ	w a ˨ j̃	DB,LJ,SW	
8689	wide (passageway)	Yorno_So	wán	w a ˦ n	DB,LJ,SW	
8690	wide (passageway)	Dogul_Dom	pày-gú	p a ˨ j ɡ u ˦	DB,LJ,SW	
8691	wide (passageway)	Donno_So	wáyà	w a ˦ j a ˨	DB,LJ,SW	
#
8692	wife	Bangime	pʷéɛ̀	pʷ e ˦ ɛ ˨	DB,SW	
8693	wife	Bankan_Tey	yǎm	j a ˩˥ m	DB,SW	j aː ˩˥
8695	wife	Ben_Tey	yǎm	j a ˩˥ m	DB,SW	j aː ˩˥
8697	wife	Bunoge	yɔ́	j ɔ ˦	DB,SW	
8698	wife	Dogul_Dom	yáágù	j aː ˦ ɡ u ˨	DB,SW	
8699	wife	Gourou	ɲɛ̌m	ɲ ɛ ˩˥ m	DB,SW	
8700	wife	Jamsay_Douentza	ɲɛ̌n	ɲ ɛ ˩˥ n	DB,SW	
8701	wife	Mombo	yɔ̂:	j ɔː ˥˩	DB,SW	
8702	wife	Najamba	yàwó:	j a ˨ w oː ˦	DB,SW	j ɛː ˩˥
8704	wife	Nanga	yǎŋ	j a ˩˥ ŋ	DB,SW	
8705	wife	Penange	yɔ̀:	j ɔː ˨	DB,SW	
8706	wife	Perge_Tegu	ɲǎm	ɲ a ˩˥ m	DB,SW	ɲ a ˨ r̃ u ˦
8709	wife	Tebul_Ure	yǎ	j a ˩˥	DB,SW	
8710	wife	Tiranige	yé:	j eː ˦	DB,SW	
8711	wife	Togo_Kan	ɲɛ̌	ɲ ɛ ˩˥	DB,SW	
8712	wife	Tommo_So	yààná	j aː ˨ n a ˦	DB,SW	
8713	wife	Toro_Tegu	yⁿǎm	j̃ a ˩˥ m	DB,SW	j̃ a ˨ r̃ u ˦
8715	wife	Yanda_Dom	yɛ̀	j ɛ ˨	DB,SW	m u ˨
8717	wife	Yorno_So	yǎ:m	j aː ˩˥ m	DB,SW	j aː ˩˥ r̃ a ˦
8719	wife	Donno_So	yà:-ná	j aː ˨ n a ˦	DB,SW	
#
8721	wind (airflow)	Bangime	péʋɛ̀rɛ̀	p e ˦ ʋ ɛ ˨ r ɛ ˨	DB,LJ,SW	
8722	wind (airflow)	Bankan_Tey	ósósô:	o ˦ s o ˦ s oː ˥˩	DB,LJ,SW	
8730	wind (airflow)	Najamba	énánáŋgó	e ˦ n a ˦ n a ˦ ŋ ɡ o ˦	DB,LJ,SW	e ˦ n a ˦ n eː ˦ # # ɛ ˦ n ɛ ˦ n ɛː ˦ // e ˦ n a ˦ ŋ ɡ o ˦ // ɛ ˦ n ɛː ˦
8737	wind (airflow)	Perge_Tegu	ó:njó	oː ˦ n dʒ o ˦	DB,LJ,SW	
8741	wind (airflow)	Togo_Kan	ó:ɲó	oː ˦ ɲ o ˦	DB,LJ,SW	
8743	wind (airflow)	Toro_Tegu	zámà	z a ˦ m a ˨	DB,LJ,SW	
8747	wind (airflow)	Donno_So	gɛ́:dɛ̀	ɡ ɛː ˦ d ɛ ˨	DB,LJ,SW	
8723	wind (airflow)	Ben_Tey	ó:sò	oː ˦ s o ˨	DB,LJ,SW	
8724	wind (airflow)	Bunoge	yàlè	j a ˨ l e ˨	DB,LJ,SW	
8725	wind (airflow)	Dogul_Dom	ɛ́nnɛ̀	ɛ ˦ n n ɛ ˨	DB,LJ,SW	
8726	wind (airflow)	Gourou	ó:só	oː ˦ s o ˦	DB,LJ,SW	
8727	wind (airflow)	Jamsay_Douentza	ó:ɲó	oː ˦ ɲ o ˦	DB,LJ,SW	
8729	wind (airflow)	Mombo	yálé	j a ˦ l e ˦	DB,LJ,SW	
8734	wind (airflow)	Nanga	úsúrⁿò	u ˦ s u ˦ r̃ o ˨	DB,LJ,SW	u ˦ s u ˦ r̃ ɔ ˨
8736	wind (airflow)	Penange	yàlè	j a ˨ l e ˨	DB,LJ,SW	
8739	wind (airflow)	Tebul_Ure	ídá	i ˦ d a ˦	DB,LJ,SW	
8740	wind (airflow)	Tiranige	ìɲìnɛ̀	i ˨ ɲ i ˨ n ɛ ˨	DB,LJ,SW	
8742	wind (airflow)	Tommo_So	ódóró	o ˦ d o ˦ r o ˦	DB,LJ,SW	
8744	wind (airflow)	Yanda_Dom	ɛ́nɛ́n	ɛ ˦ n ɛ ˦ n	DB,LJ,SW	ɛ ˦ n ɛ ˦ ŋ
8746	wind (airflow)	Yorno_So	óɲɔ́	o ˦ ɲ ɔ ˦	DB,LJ,SW	
#
8748	wing (of bird)	Bangime	kǔwò	k u ˩˥ w o ˨	DB,LJ,SW	
8749	wing (of bird)	Bankan_Tey	jɛ̀ndɛ̂:	dʒ ɛ ˨ n d ɛː ˥˩	DB,LJ,SW	
8750	wing (of bird)	Ben_Tey	gámjá	ɡ a ˦ m dʒ a ˦	DB,LJ,SW	
8751	wing (of bird)	Bunoge	gúbà	ɡ u ˦ b a ˨	DB,LJ,SW	
