ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
7280	the bush, outback (away from settlements)	Toro_Tegu	ǒw	o ˩˥ w	DB,SW
7281	the bush, outback (away from settlements)	Yanda_Dom	òy	o ˨ j	DB,SW
7282	the bush, outback (away from settlements)	Yorno_So	sóló	s o ˦ l o ˦	DB,SW
7283	the same one	Bankan_Tey	tùmá	t u ˨ m a ˦	DB
7284	the same one	Ben_Tey	tùwⁿɔ̂:	t u ˨ w̃ ɔː ˥˩	DB
7285	the same one	Dogul_Dom	tɔ́mɔ̀	t ɔ ˦ m ɔ ˨	DB
7286	the same one	Jamsay_Douentza	túmnó	t u ˦ m n o ˦	DB
7287	the same one	Mombo	yɛ̀: tá:ŋgù	j ɛː ˨ # t aː ˦ ŋ ɡ u ˨	DB
7288	the same one	Najamba	kúndé	k u ˦ n d e ˦	DB
7289	the same one	Nanga	tùmâ	t u ˨ m a ˥˩	DB
7290	the same one	Penange	tà:ŋgà	t aː ˨ ŋ ɡ a ˨	DB
7291	the same one	Perge_Tegu	túmnó	t u ˦ m n o ˦	DB
7292	the same one	Sangha_So	túrú	t u ˦ r u ˦	DB
7293	the same one	Tiranige	tò:mà	t oː ˨ m a ˨	DB
7294	the same one	Tommo_So	tùmɔ̀ wó	t u ˨ m ɔ ˨ # w o ˦	DB
7295	the same one	Toro_Tegu	tùrí	t u ˨ r i ˦	DB
7296	the same one	Yorno_So	tɔ́:ⁿ	t ɔ̃ː ˦	DB
7297	there (logophoric)	Bangime	kéɛ̀ⁿ	k e ˦ ɛ̃ ˨	DB,SW
7298	there (logophoric)	Jamsay_Douentza	ǎnlé	a ˩˥ n l e ˦	DB,SW
7299	there (logophoric)	Jamsay_Douentza	ɛ̌nlé	ɛ ˩˥ n l e ˦	DB,SW
7300	there (logophoric)	Sangha_So	kókóó	k o ˦ k oː ˦	DB,SW
7301	there (logophoric)	Sangha_So	ngɔ́ɔ́	n ɡ ɔː ˦	DB,SW
7302	there (logophoric)	Tommo_So	gàndà kó	ɡ a ˨ n d a ˨ # k o ˦	DB,SW
7303	there (logophoric)	Tommo_So	gàndà wó	ɡ a ˨ n d a ˨ # w o ˦	DB,SW
7304	thigh, upper leg (of person)	Bangime	tóŋɡórò	t o ˦ ŋ ɡ o ˦ r o ˨	DB,LJ
7305	thigh, upper leg (of person)	Bankan_Tey	pǎ:	p aː ˩˥	DB,LJ
7306	thigh, upper leg (of person)	Ben_Tey	pìpǎ:	p i ˨ p aː ˩˥	DB,LJ
7307	thigh, upper leg (of person)	Dogul_Dom	páágá	p aː ˦ ɡ a ˦	DB,LJ
7308	thigh, upper leg (of person)	Gourou	dígɛ́	d i ˦ ɡ ɛ ˦	DB,LJ
7309	thigh, upper leg (of person)	Jamsay_Douentza	dáŋárⁿá	d a ˦ ŋ a ˦ r̃ a ˦	DB,LJ
7310	thigh, upper leg (of person)	Jamsay_Douentza	dígɛ́	d i ˦ ɡ ɛ ˦	DB,LJ
7311	thigh, upper leg (of person)	Najamba	nà:págà:	n aː ˨ p a ˦ ɡ aː ˨	DB,LJ
7312	thigh, upper leg (of person)	Najamba	págɛ̀:	p a ˦ ɡ ɛː ˨	DB,LJ
7313	thigh, upper leg (of person)	Nanga	pàgá	p a ˨ ɡ a ˦	DB,LJ
7314	thigh, upper leg (of person)	Perge_Tegu	pàpàgá	p a ˨ p a ˨ ɡ a ˦	DB,LJ
7315	thigh, upper leg (of person)	Sangha_So	pàɣá	p a ˨ ɣ a ˦	DB,LJ
7316	thigh, upper leg (of person)	Tebul_Ure	pàgá	p a ˨ ɡ a ˦	DB,LJ
7317	thigh, upper leg (of person)	Tiranige	pàgà	p a ˨ ɡ a ˨	DB,LJ
7318	thigh, upper leg (of person)	Togo_Kan	tɔ̀wɔ́	t ɔ ˨ w ɔ ˦	DB,LJ
7319	thigh, upper leg (of person)	Tommo_So	ànù pàgá	a ˨ n u ˨ # p a ˨ ɡ a ˦	DB,LJ
7320	thigh, upper leg (of person)	Tomo_Kan_Diangassagou	pàgà	p a ˨ ɡ a ˨	DB,LJ
7321	thigh, upper leg (of person)	Tomo_Kan_Segue	pàʔá	p a ˨ ʔ a ˦	DB,LJ
7322	thigh, upper leg (of person)	Toro_Tegu	pàgá	p a ˨ ɡ a ˦	DB,LJ
7323	thigh, upper leg (of person)	Yanda_Dom	pàgà	p a ˨ ɡ a ˨	DB,LJ
7324	thigh, upper leg (of person)	Yorno_So	pàgá	p a ˨ ɡ a ˦	DB,LJ
7325	thin (linear object, e.g. pole)	Ampari	ɲɔ̀wⁿɔ̀	ɲ ɔ ˨ w̃ ɔ ˨	DB,SW
7326	thin (linear object, e.g. pole)	Bangime	bírɛ̀bɛ́	b i ˦ r ɛ ˨ b ɛ ˦	DB,SW
7327	thin (linear object, e.g. pole)	Bangime	ʤáŋɡà	dʒ a ˦ ŋ ɡ a ˨	DB,SW
7328	thin (linear object, e.g. pole)	Bankan_Tey	mɛ̀zɛ̂yⁿ	m ɛ ˨ z ɛ ˥˩ j̃	DB,SW
7329	thin (linear object, e.g. pole)	Ben_Tey	mɛ̀njɛ̂w	m ɛ ˨ n dʒ ɛ ˥˩ w	DB,SW
7330	thin (linear object, e.g. pole)	Bunoge	ɲɔ̀ŋgɔ̀	ɲ ɔ ˨ ŋ ɡ ɔ ˨	DB,SW
7331	thin (linear object, e.g. pole)	Gourou	ùsí:ⁿ	u ˨ s ĩː ˦	DB,SW
7332	thin (linear object, e.g. pole)	Jamsay_Douentza	ùɲú	u ˨ ɲ u ˦	DB,SW
7333	thin (linear object, e.g. pole)	Jamsay_Mondoro	ùɲú	u ˨ ɲ u ˦	DB,SW
7334	thin (linear object, e.g. pole)	Mombo	ɲɔ́ŋgɔ̀	ɲ ɔ ˦ ŋ ɡ ɔ ˨	DB,SW
7335	thin (linear object, e.g. pole)	Najamba	mènjí:	m e ˨ n dʒ iː ˦	DB,SW
7336	thin (linear object, e.g. pole)	Najamba	mènjúmbó	m e ˨ n dʒ u ˦ m b o ˦	DB,SW
7337	thin (linear object, e.g. pole)	Najamba	mènjú:	m e ˨ n dʒ uː ˦	DB,SW
7338	thin (linear object, e.g. pole)	Nanga	mɛ̀:njɛ́	m ɛː ˨ n dʒ ɛ ˦	DB,SW
7339	thin (linear object, e.g. pole)	Penange	ɲɔ̀ŋgɔ̀	ɲ ɔ ˨ ŋ ɡ ɔ ˨	DB,SW
7340	thin (linear object, e.g. pole)	Perge_Tegu	mɛ̀:njɛ́	m ɛː ˨ n dʒ ɛ ˦	DB,SW
7341	thin (linear object, e.g. pole)	Sangha_So	wéj	w e ˦ dʒ	DB,SW
7342	thin (linear object, e.g. pole)	Tiranige	mɛ́njíwè	m ɛ ˦ n dʒ i ˦ w e ˨	DB,SW
7343	thin (linear object, e.g. pole)	Togo_Kan	ùjú	u ˨ dʒ u ˦	DB,SW
7344	thin (linear object, e.g. pole)	Tommo_So	ùsìý	u ˨ s i ˨ j ˦	DB,SW
7345	thin (linear object, e.g. pole)	Toro_Tegu	ɔ̀ⁿsí:ⁿ	ɔ̃ ˨ s ĩː ˦	DB,SW
7346	thin (linear object, e.g. pole)	Yanda_Dom	mɛ̀nzù	m ɛ ˨ n z u ˨	DB,SW
7347	thin (linear object, e.g. pole)	Yorno_So	ùjí:	u ˨ dʒ iː ˦	DB,SW
7348	thing (general term)	Ampari	yɛ́	j ɛ ˦	DB
7349	thing (general term)	Bankan_Tey	kɔ́n	k ɔ ˦ n	DB
7350	thing (general term)	Ben_Tey	kɔ́:ⁿ	k ɔ̃ː ˦	DB
7351	thing (general term)	Bunoge	wɛ̀:	w ɛː ˨	DB
7352	thing (general term)	Dogul_Dom	góòŋ	ɡ oː ˥˩ ŋ	DB
7353	thing (general term)	Gourou	kìsɛ́	k i ˨ s ɛ ˦	DB
7354	thing (general term)	Jamsay_Douentza	cɛ̌:	tʃ ɛː ˩˥	DB
7355	thing (general term)	Jamsay_Douentza	cìjɛ́	tʃ i ˨ dʒ ɛ ˦	DB
7356	thing (general term)	Jamsay_Mondoro	cɛ̌:	tʃ ɛː ˩˥	DB
7357	thing (general term)	Mombo	yɛ́:	j ɛː ˦	DB
7358	thing (general term)	Najamba	yèpà:bé	j e ˨ p aː ˨ b e ˦	DB
7359	thing (general term)	Najamba	kóŋgò	k o ˦ ŋ ɡ o ˨	DB
7360	thing (general term)	Nanga	yɛ̀kámâ	j ɛ ˨ k a ˦ m a ˥˩	DB
7361	thing (general term)	Nanga	kɔ́	k ɔ ˦	DB
7362	thing (general term)	Nanga	kɔ̀kámâ	k ɔ ˨ k a ˦ m a ˥˩	DB
7363	thing (general term)	Nanga	kɔ́ŋ	k ɔ ˦ ŋ	DB
7364	thing (general term)	Penange	yɛ̀:	j ɛː ˨	DB
7365	thing (general term)	Perge_Tegu	kí:	k iː ˦	DB
7366	thing (general term)	Sangha_So	kɪ́ðɛ́	k ɪ ˦ ð ɛ ˦	DB
7367	thing (general term)	Tebul_Ure	cɛ́	tʃ ɛ ˦	DB
7368	thing (general term)	Tiranige	wɛ̀:	w ɛː ˨	DB
7369	thing (general term)	Togo_Kan	ɔ̀jɔ́	ɔ ˨ dʒ ɔ ˦	DB
7370	thing (general term)	Tommo_So	kídɛ́	k i ˦ d ɛ ˦	DB
7371	thing (general term)	Toro_Tegu	ɛ́sú	ɛ ˦ s u ˦	DB
7372	thing (general term)	Toro_Tegu	ɛ̀sùlàgú	ɛ ˨ s u ˨ l a ˨ ɡ u ˦	DB
7373	thing (general term)	Yanda_Dom	kí	k i ˦	DB
7374	thing (general term)	Yorno_So	kíjɛ́	k i ˦ dʒ ɛ ˦	DB
7375	this (proximate only, all unpredictable forms)	Bangime	kɛ́ʋɛ̀	k ɛ ˦ ʋ ɛ ˨	DB,LJ
7376	this (proximate only, all unpredictable forms)	Ben_Tey	mǔ:	m uː ˩˥	DB,LJ
7377	this (proximate only, all unpredictable forms)	Najamba	ǒm	o ˩˥ m	DB,LJ
7378	this (proximate only, all unpredictable forms)	Penange	ínì	i ˦ n i ˨	DB,LJ
7379	this (proximate only, all unpredictable forms)	Sangha_So	ɔ́ɔ́ⁿ	ɔ̃ː ˦	DB,LJ
7380	this (proximate only, all unpredictable forms)	Tebul_Ure	ògú	o ˨ ɡ u ˦	DB,LJ
7381	this (proximate only, all unpredictable forms)	Tiranige	mbó	m b o ˦	DB,LJ
7382	this (proximate only, all unpredictable forms)	Togo_Kan	nɔ́:	n ɔː ˦	DB,LJ
7383	this (proximate only, all unpredictable forms)	Yanda_Dom	ŋ̀gó	ŋ ˨ ɡ o ˦	DB,LJ
7384	this (proximate only, all unpredictable forms)	Yorno_So	nɔ̌:	n ɔː ˩˥	DB,LJ
7385	this/that (broad deictic, all unpredictable forms)	Bankan_Tey	ŋ̀gá:	ŋ ˨ ɡ aː ˦	DB
7386	this/that (broad deictic, all unpredictable forms)	Bunoge	mɔ́	m ɔ ˦	DB
7387	this/that (broad deictic, all unpredictable forms)	Jamsay_Douentza	yúgò	j u ˦ ɡ o ˨	DB
7388	this/that (broad deictic, all unpredictable forms)	Jamsay_Douentza	núŋò	n u ˦ ŋ o ˨	DB
7389	this/that (broad deictic, all unpredictable forms)	Jamsay_Mondoro	núŋò	n u ˦ ŋ o ˨	DB
7390	this/that (broad deictic, all unpredictable forms)	Nanga	ŋ̀gú	ŋ ˨ ɡ u ˦	DB
7391	this/that (broad deictic, all unpredictable forms)	Perge_Tegu	ŋ̀gú	ŋ ˨ ɡ u ˦	DB
7392	this/that (broad deictic, all unpredictable forms)	Tomo_Kan_Segue	ŋ̀kɔ̀	ŋ ˨ k ɔ ˨	DB
7393	this/that (broad deictic, all unpredictable forms)	Toro_Tegu	ŋ̀gú	ŋ ˨ ɡ u ˦	DB
7394	this/that (broad deictic, all unpredictable forms)	Toro_Tegu	ŋú	ŋ u ˦	DB
7395	thousand	Ampari	sêyⁿ	s e ˥˩ j̃	DB
7396	thousand	Bankan_Tey	m̀bùsú	m ˨ b u ˨ s u ˦	DB
7397	thousand	Ben_Tey	mùsú	m u ˨ s u ˦	DB
7398	thousand	Bunoge	múnjù	m u ˦ n dʒ u ˨	DB
7399	thousand	Dogul_Dom	mùɲjú	m u ˨ ɲ dʒ u ˦	DB
7400	thousand	Gourou	mùsú	m u ˨ s u ˦	DB
7401	thousand	Jamsay_Douentza	mùɲú	m u ˨ ɲ u ˦	DB
7402	thousand	Jamsay_Mondoro	mùɲú	m u ˨ ɲ u ˦	DB
7403	thousand	Mombo	múnjù	m u ˦ n dʒ u ˨	DB
7404	thousand	Najamba	mùjú	m u ˨ dʒ u ˦	DB
7405	thousand	Nanga	mùsú	m u ˨ s u ˦	DB
7406	thousand	Penange	mùnjù	m u ˨ n dʒ u ˨	DB
7407	thousand	Perge_Tegu	mùsú	m u ˨ s u ˦	DB
7408	thousand	Tebul_Ure	mùdó	m u ˨ d o ˦	DB
7409	thousand	Tiranige	mújúsìlà:mú	m u ˦ dʒ u ˦ s i ˨ l aː ˨ m u ˦	DB
7410	thousand	Togo_Kan	mùɲú	m u ˨ ɲ u ˦	DB
7411	thousand	Tommo_So	mùnjó	m u ˨ n dʒ o ˦	DB
7412	thousand	Tommo_So	tɛ́mìndɛ̀ néé	t ɛ ˦ m i ˨ n d ɛ ˨ # n eː ˦	DB
7413	thousand	Toro_Tegu	zɛ́mbɛ̀rɛ̀	z ɛ ˦ m b ɛ ˨ r ɛ ˨	DB
7414	thousand	Yanda_Dom	mùzò	m u ˨ z o ˨	DB
7415	thousand	Yorno_So	mùɲú	m u ˨ ɲ u ˦	DB
7416	three	Ampari	tá:ndí	t aː ˦ n d i ˦	DB,SW
7417	three	Bangime	táàrù	t aː ˥˩ r u ˨	DB,SW
7418	three	Bankan_Tey	tà:ní	t aː ˨ n i ˦	DB,SW
7419	three	Ben_Tey	tà:nú	t aː ˨ n u ˦	DB,SW
7420	three	Bunoge	tá:ndù	t aː ˦ n d u ˨	DB,SW
7421	three	Dogul_Dom	táándù	t aː ˦ n d u ˨	DB,SW
7422	three	Gourou	tà:nú	t aː ˨ n u ˦	DB,SW
7423	three	Jamsay_Douentza	tǎ:n	t aː ˩˥ n	DB,SW
7424	three	Jamsay_Mondoro	tǎ:n	t aː ˩˥ n	DB,SW
7425	three	Mombo	tá:ndì	t aː ˦ n d i ˨	DB,SW
7426	three	Najamba	tà:ndî:	t aː ˨ n d iː ˥˩	DB,SW
7427	three	Nanga	tà:ndǐ:	t aː ˨ n d iː ˩˥	DB,SW
7428	three	Penange	gè tá:ndì	ɡ e ˨ # t aː ˦ n d i ˨	DB,SW
7429	three	Penange	tà:ndì	t aː ˨ n d i ˨	DB,SW
7430	three	Perge_Tegu	tà:lú	t aː ˨ l u ˦	DB,SW
7431	three	Sangha_So	táárⁿú	t aː ˦ r̃ u ˦	DB,SW
7432	three	Tebul_Ure	tà:ndú	t aː ˨ n d u ˦	DB,SW
7433	three	Tiranige	tá:ndí	t aː ˦ n d i ˦	DB,SW
7434	three	Togo_Kan	tǎ:n	t aː ˩˥ n	DB,SW
7435	three	Togo_Kan	tà:nú	t aː ˨ n u ˦	DB,SW
7436	three	Tommo_So	tààndú	t aː ˨ n d u ˦	DB,SW
7437	three	Toro_Tegu	tà:lí	t aː ˨ l i ˦	DB,SW
7438	three	Yanda_Dom	yètá:ndù	j e ˨ t aː ˦ n d u ˨	DB,SW
7439	three	Yanda_Dom	tá:ndù	t aː ˦ n d u ˨	DB,SW
7440	three	Yorno_So	tǎ:n	t aː ˩˥ n	DB,SW
7441	throw (e.g. stone)	Bangime	ɡúɥú	ɡ u ˦ ɥ u ˦	DB,SW
7442	throw (e.g. stone)	Bankan_Tey	gìsé	ɡ i ˨ s e ˦	DB,SW
7443	throw (e.g. stone)	Ben_Tey	pɔ́tɔ́	p ɔ ˦ t ɔ ˦	DB,SW
7444	throw (e.g. stone)	Bunoge	dɔ́ŋgɛ̀	d ɔ ˦ ŋ ɡ ɛ ˨	DB,SW
7445	throw (e.g. stone)	Jamsay_Douentza	kámá	k a ˦ m a ˦	DB,SW
7446	throw (e.g. stone)	Jamsay_Mondoro	kámá	k a ˦ m a ˦	DB,SW
7447	throw (e.g. stone)	Mombo	gújé	ɡ u ˦ dʒ e ˦	DB,SW
7448	throw (e.g. stone)	Najamba	ér	e ˦ r	DB,SW
7449	throw (e.g. stone)	Najamba	èrè	e ˨ r e ˨	DB,SW
7450	throw (e.g. stone)	Najamba	gìjè	ɡ i ˨ dʒ e ˨	DB,SW
7451	throw (e.g. stone)	Najamba	gìjí	ɡ i ˨ dʒ i ˦	DB,SW
7452	throw (e.g. stone)	Nanga	gìsé	ɡ i ˨ s e ˦	DB,SW
7453	throw (e.g. stone)	Penange	gúje	ɡ u ˦ dʒ e	DB,SW
7454	throw (e.g. stone)	Perge_Tegu	pɔ́tɔ́	p ɔ ˦ t ɔ ˦	DB,SW
7455	throw (e.g. stone)	Tebul_Ure	gìdé	ɡ i ˨ d e ˦	DB,SW
7456	throw (e.g. stone)	Tiranige	pɔ́rɔ́	p ɔ ˦ r ɔ ˦	DB,SW
7457	throw (e.g. stone)	Togo_Kan	kámá	k a ˦ m a ˦	DB,SW
7458	throw (e.g. stone)	Tommo_So	jùmbó	dʒ u ˨ m b o ˦	DB,SW
7459	throw (e.g. stone)	Toro_Tegu	dà:ⁿsá	d ãː ˨ s a ˦	DB,SW
7460	throw (e.g. stone)	Toro_Tegu	dà:ⁿsú	d ãː ˨ s u ˦	DB,SW
7461	throw (e.g. stone)	Yanda_Dom	gìzé	ɡ i ˨ z e ˦	DB,SW
7462	throw (e.g. stone)	Yanda_Dom	gìzèlí	ɡ i ˨ z e ˨ l i ˦	DB,SW
7463	throw (e.g. stone)	Yorno_So	kámá	k a ˦ m a ˦	DB,SW
7464	throw (e.g. stone)	Yorno_So	kámú	k a ˦ m u ˦	DB,SW
7465	tie, tie up (sth or sb, with a rope)	Bangime	bàà	b aː ˨	DB,LJ,SW
7466	tie, tie up (sth or sb, with a rope)	Bankan_Tey	pá:	p aː ˦	DB,LJ,SW
7467	tie, tie up (sth or sb, with a rope)	Ben_Tey	páɣá	p a ˦ ɣ a ˦	DB,LJ,SW
7468	tie, tie up (sth or sb, with a rope)	Bunoge	sɔ́jɛ̀	s ɔ ˦ dʒ ɛ ˨	DB,LJ,SW
7469	tie, tie up (sth or sb, with a rope)	Dogul_Dom	kɔ̀mmɛ́	k ɔ ˨ m m ɛ ˦	DB,LJ,SW
7470	tie, tie up (sth or sb, with a rope)	Gourou	páɣá	p a ˦ ɣ a ˦	DB,LJ,SW
7471	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págá	p a ˦ ɡ a ˦	DB,LJ,SW
7472	tie, tie up (sth or sb, with a rope)	Jamsay_Douentza	págálì	p a ˦ ɡ a ˦ l i ˨	DB,LJ,SW
7473	tie, tie up (sth or sb, with a rope)	Mombo	págé	p a ˦ ɡ e ˦	DB,LJ,SW
7474	tie, tie up (sth or sb, with a rope)	Najamba	pàgè	p a ˨ ɡ e ˨	DB,LJ,SW
7475	tie, tie up (sth or sb, with a rope)	Najamba	págí	p a ˦ ɡ i ˦	DB,LJ,SW
7476	tie, tie up (sth or sb, with a rope)	Nanga	págí	p a ˦ ɡ i ˦	DB,LJ,SW
7477	tie, tie up (sth or sb, with a rope)	Penange	sɔ́jɛ́	s ɔ ˦ dʒ ɛ ˦	DB,LJ,SW
7478	tie, tie up (sth or sb, with a rope)	Perge_Tegu	págá	p a ˦ ɡ a ˦	DB,LJ,SW
7479	tie, tie up (sth or sb, with a rope)	Tebul_Ure	kɔ́mbú	k ɔ ˦ m b u ˦	DB,LJ,SW
7480	tie, tie up (sth or sb, with a rope)	Tiranige	págó	p a ˦ ɡ o ˦	DB,LJ,SW
7481	tie, tie up (sth or sb, with a rope)	Togo_Kan	págá	p a ˦ ɡ a ˦	DB,LJ,SW
7482	tie, tie up (sth or sb, with a rope)	Tommo_So	kɔ́mmɔ́	k ɔ ˦ m m ɔ ˦	DB,LJ,SW
7483	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págá	p a ˦ ɡ a ˦	DB,LJ,SW
7484	tie, tie up (sth or sb, with a rope)	Toro_Tegu	págú	p a ˦ ɡ u ˦	DB,LJ,SW
7485	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́málì	k ɔ ˦ m a ˦ l i ˨	DB,LJ,SW
7486	tie, tie up (sth or sb, with a rope)	Yanda_Dom	kɔ́mɔ́	k ɔ ˦ m ɔ ˦	DB,LJ,SW
7487	tie, tie up (sth or sb, with a rope)	Yorno_So	kɔ́mɔ́	k ɔ ˦ m ɔ ˦	DB,LJ,SW
7488	tie, tie up (sth or sb, with a rope)	Yorno_So	págá	p a ˦ ɡ a ˦	DB,LJ,SW
7489	tie, tie up (sth or sb, with a rope)	Yorno_So	págú	p a ˦ ɡ u ˦	DB,LJ,SW
7490	time, moment in time	Ampari	wàgàtì	w a ˨ ɡ a ˨ t i ˨	DB
7491	time, moment in time	Bankan_Tey	wágátù	w a ˦ ɡ a ˦ t u ˨	DB
7492	time, moment in time	Bankan_Tey	wáwtù	w a ˦ w t u ˨	DB
7493	time, moment in time	Ben_Tey	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB
7494	time, moment in time	Ben_Tey	wágátù	w a ˦ ɡ a ˦ t u ˨	DB
7495	time, moment in time	Bunoge	wàgàr	w a ˨ ɡ a ˨ r	DB
7496	time, moment in time	Dogul_Dom	wàgátù	w a ˨ ɡ a ˦ t u ˨	DB
7497	time, moment in time	Dogul_Dom	wáàr	w aː ˥˩ r	DB
7498	time, moment in time	Gourou	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB
7499	time, moment in time	Jamsay_Douentza	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB
7500	time, moment in time	Jamsay_Douentza	wákátì	w a ˦ k a ˦ t i ˨	DB
7501	time, moment in time	Mombo	wágárù	w a ˦ ɡ a ˦ r u ˨	DB
7502	time, moment in time	Najamba	sárà	s a ˦ r a ˨	DB
7503	time, moment in time	Najamba	wágàtì	w a ˦ ɡ a ˨ t i ˨	DB
7504	time, moment in time	Najamba	wákàtì	w a ˦ k a ˨ t i ˨	DB
7505	time, moment in time	Nanga	wágádí	w a ˦ ɡ a ˦ d i ˦	DB
7506	time, moment in time	Nanga	wágátí	w a ˦ ɡ a ˦ t i ˦	DB
7507	time, moment in time	Penange	wàgàr	w a ˨ ɡ a ˨ r	DB
7508	time, moment in time	Perge_Tegu	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB
7509	time, moment in time	Perge_Tegu	wágátù	w a ˦ ɡ a ˦ t u ˨	DB
7510	time, moment in time	Tebul_Ure	wágádú	w a ˦ ɡ a ˦ d u ˦	DB
7511	time, moment in time	Tebul_Ure	wágátí	w a ˦ ɡ a ˦ t i ˦	DB
7512	time, moment in time	Tiranige	wákátí	w a ˦ k a ˦ t i ˦	DB
7513	time, moment in time	Togo_Kan	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB
7514	time, moment in time	Togo_Kan	tèŋé	t e ˨ ŋ e ˦	DB
7515	time, moment in time	Tommo_So	wágádú	w a ˦ ɡ a ˦ d u ˦	DB
7516	time, moment in time	Tommo_So	wáárú	w aː ˦ r u ˦	DB
7517	time, moment in time	Toro_Tegu	òsùtúrú	o ˨ s u ˨ t u ˦ r u ˦	DB
7518	time, moment in time	Toro_Tegu	tùwⁿɔ́	t u ˨ w̃ ɔ ˦	DB
7519	time, moment in time	Toro_Tegu	wáɣátù	w a ˦ ɣ a ˦ t u ˨	DB
7520	time, moment in time	Toro_Tegu	wákátù	w a ˦ k a ˦ t u ˨	DB
7521	time, moment in time	Yanda_Dom	dó:rù	d oː ˦ r u ˨	DB
7522	time, moment in time	Yanda_Dom	wágàtù	w a ˦ ɡ a ˨ t u ˨	DB
7523	time, moment in time	Yorno_So	dógúrú	d o ˦ ɡ u ˦ r u ˦	DB
7524	time, moment in time	Yorno_So	wá:rú	w aː ˦ r u ˦	DB
7525	tongue	Ampari	ɛ̌:ⁿtìyɛ̀	ɛ̃ː ˩˥ t i ˨ j ɛ ˨	DB,LJ,SW
7526	tongue	Bangime	n nɔ̀ɔ́ n jéréndɛ̀	n # n ɔː ˩˥ # n # dʒ e ˦ r e ˦ n d ɛ ˨	DB,LJ,SW
7527	tongue	Bankan_Tey	lɛ̀mbìrɛ̂	l ɛ ˨ m b i ˨ r ɛ ˥˩	DB,LJ,SW
7528	tongue	Ben_Tey	lɛ̀mdɛ̂:	l ɛ ˨ m d ɛː ˥˩	DB,LJ,SW
7529	tongue	Bunoge	dɛ̀ndɛ̀bè	d ɛ ˨ n d ɛ ˨ b e ˨	DB,LJ,SW
7530	tongue	Dogul_Dom	nɛ̀ɛ̀ndá	n ɛː ˨ n d a ˦	DB,LJ,SW
7531	tongue	Gourou	nɛ̀nɛ́	n ɛ ˨ n ɛ ˦	DB,LJ,SW
7532	tongue	Jamsay_Douentza	nɛ̀nɛ́	n ɛ ˨ n ɛ ˦	DB,LJ,SW
7533	tongue	Jamsay_Mondoro	nɛ̀nɛ́	n ɛ ˨ n ɛ ˦	DB,LJ,SW
7534	tongue	Mombo	nè:ndé	n eː ˨ n d e ˦	DB,LJ,SW
7535	tongue	Najamba	nɛ̌ndɛ̀:	n ɛ ˩˥ n d ɛː ˨	DB,LJ,SW
7536	tongue	Najamba	nɛ̌ndɔ̀:	n ɛ ˩˥ n d ɔː ˨	DB,LJ,SW
7537	tongue	Nanga	nɛ́ndɛ̀	n ɛ ˦ n d ɛ ˨	DB,LJ,SW
7538	tongue	Penange	nɛ̀mdɛ̀	n ɛ ˨ m d ɛ ˨	DB,LJ,SW
7539	tongue	Perge_Tegu	lɛ̀lɛ́	l ɛ ˨ l ɛ ˦	DB,LJ,SW
7540	tongue	Sangha_So	níínɛ́	n iː ˦ n ɛ ˦	DB,LJ,SW
7541	tongue	Tebul_Ure	nɛ́ndɛ́	n ɛ ˦ n d ɛ ˦	DB,LJ,SW
7542	tongue	Tiranige	nɛ́:ndɛ̀	n ɛː ˦ n d ɛ ˨	DB,LJ,SW
7543	tongue	Togo_Kan	nɛ́nɛ́	n ɛ ˦ n ɛ ˦	DB,LJ,SW
7544	tongue	Tommo_So	nííndɛ́	n iː ˦ n d ɛ ˦	DB,LJ,SW
7545	tongue	Tomo_Kan_Diangassagou	lɛ̀rdɛ̀ⁿ	l ɛ ˨ r d ɛ̃ ˨	DB,LJ,SW
7546	tongue	Tomo_Kan_Segue	yɛ̀rɛ̀dɛ̀ⁿ	j ɛ ˨ r ɛ ˨ d ɛ̃ ˨	DB,LJ,SW
7547	tongue	Toro_Tegu	lèlá	l e ˨ l a ˦	DB,LJ,SW
7548	tongue	Yanda_Dom	nɛ̀mdà	n ɛ ˨ m d a ˨	DB,LJ,SW
7549	tongue	Yorno_So	nɛ́nɛ́	n ɛ ˦ n ɛ ˦	DB,LJ,SW
7550	tongue	Yorno_So	nɛ̀nɛ̌:	n ɛ ˨ n ɛː ˩˥	DB,LJ,SW
7551	tooth	Ampari	kéndá	k e ˦ n d a ˦	DB,LJ,SW
7552	tooth	Bangime	n nɔ́ɔ̀ ŋɔ́ síìⁿ	n # n ɔː ˥˩ # ŋ ɔ ˦ # s ĩː ˥˩	DB,LJ,SW
7553	tooth	Bankan_Tey	ɲìrⁿɛ́	ɲ i ˨ r̃ ɛ ˦	DB,LJ,SW
7554	tooth	Bankan_Tey	ŋìrⁿɛ́	ŋ i ˨ r̃ ɛ ˦	DB,LJ,SW
7555	tooth	Ben_Tey	ìrⁿí	i ˨ r̃ i ˦	DB,LJ,SW
7556	tooth	Ben_Tey	ìrⁿú	i ˨ r̃ u ˦	DB,LJ,SW
